person,placement,year,kind,title,relative,language,completeness,evidenceStatus,currentDecision,editorialGate,sourceSupport,sourcePaths,sourceSupportNote,sourceUrl,workKey,versionFamilyCount,gapFlags,chars,exactHash
buffett,buffett-volume,1963,partnership-letter,1963 年 11月致合伙人信,content/partnership/partnership_1963-11月-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 49—50；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1963-month-11,1,institutional-compilation-not-original-scan,1505,65ba6fa58ed332ae53fc5b64c3fc1fd606833424234b7fb0d15afbae60a13eef
buffett,buffett-volume,1963,partnership-letter,1963 年 12月致合伙人信,content/partnership/partnership_1963-12月-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-original-source-added,no-local-original-language-base,,1963 年 12 月 26 日税务信未出现在 Ivey 合编本。,,buffett-partnership-1963-month-12,1,source-url-missing|local-original-language-base-missing,843,4509ba404dbf8672e26728aad9f2c1461cc1dbf82d775296c073ba22b2108209
buffett,buffett-volume,1963,partnership-letter,1963 年度致合伙人信,content/partnership/partnership_1963-annual-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 51—62；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1963-annual,1,institutional-compilation-not-original-scan,12817,884698f4da4fa41fc54503360b95bf9a9e2fa443bdd94772922c100b789c8f95
buffett,buffett-volume,1963,partnership-letter,1963 年 年中致合伙人信,content/partnership/partnership_1963-interim-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 42—48；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1963-interim,1,institutional-compilation-not-original-scan,6339,88d5b2f459de68bcf55cacdc7f84a7a529708ef4c95acc47ee44d25e26f5bf08
buffett,buffett-volume,1964,partnership-letter,1964 年度致合伙人信,content/partnership/partnership_1964-annual-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 67—78；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1964-annual,1,institutional-compilation-not-original-scan,15677,a12bb8113117c785b211beb5d0772f3ae2d0e690d9b8f4c2f3543624272e054d
buffett,buffett-volume,1964,partnership-letter,1964 年 年中致合伙人信,content/partnership/partnership_1964-interim-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 63—66；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1964-interim,1,institutional-compilation-not-original-scan,4205,3b74c04c99adda17d292483cbf9f5f80eac67662403ab26785ed2a32ed577787
buffett,buffett-volume,1965,partnership-letter,1965 年 11月致合伙人信,content/partnership/partnership_1965-11月-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 83—84；仍需逐段校核中文，且不能冒充逐封原件扫描。 中文文件在原信签名及附言之后追加了 1963 年‘基本原则’和美国运通解释；这些不是本信正文，正式成书必须剥离。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1965-month-11,1,institutional-compilation-not-original-scan,2091,90113307ea2a571ef96cc91401adddbc91eab3dbffe38304149db4c8641b5169
buffett,buffett-volume,1965,partnership-letter,1965 年度致合伙人信,content/partnership/partnership_1965-annual-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 85—94；仍需逐段校核中文，且不能冒充逐封原件扫描。 中文文件含译者扩充说明脚注，需与英文逐句核对并与本人正文隔离。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1965-annual,1,institutional-compilation-not-original-scan,12579,def0243f7740531ba2748a9f88ca9d8a6532ab6c34c920c6c4f8026205f2f378
buffett,buffett-volume,1965,partnership-letter,1965 年 年中致合伙人信,content/partnership/partnership_1965-interim-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 79—82；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1965-interim,1,institutional-compilation-not-original-scan,4369,d31c9ff337a6d404c6f3f53b4b28b946f350821efd0da91b558a8c3e930f11a2
buffett,buffett-volume,1966,partnership-letter,1966 年 11月致合伙人信,content/partnership/partnership_1966-11月-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-original-source-added,no-local-original-language-base,,1966 年 11 月承诺书信未出现在 Ivey 合编本。,,buffett-partnership-1966-month-11,1,source-url-missing|local-original-language-base-missing,2197,0b78895b1bb1690e31609b8577a3061cfbc67c3cdc9471be4273c9c29ffb34c0
buffett,buffett-volume,1966,partnership-letter,1966 年度致合伙人信,content/partnership/partnership_1966-annual-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 100—107；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1966-annual,1,institutional-compilation-not-original-scan,9000,84551bf6e316a23e906dbdcd214c779d63750f7c10c9a7ff5c9c351a292c5abc
buffett,buffett-volume,1966,partnership-letter,1966 年 年中致合伙人信,content/partnership/partnership_1966-interim-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 95—99；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1966-interim,1,institutional-compilation-not-original-scan,5679,214446a0a33bc609de1a854e1332a14b8ea9db58331f2438d5ccc7fd2953e94b
buffett,buffett-volume,1967,partnership-letter,1967 年 10月致合伙人信,content/partnership/partnership_1967-10月-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 111—114；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1967-month-10,1,institutional-compilation-not-original-scan,4125,631b05fb84a065643971ac19dd7462857d9021c29d269dceede350d8e5f5eac6
buffett,buffett-volume,1967,partnership-letter,1967 年 11月致合伙人信,content/partnership/partnership_1967-11月-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-original-source-added,no-local-original-language-base,,1967 年 11 月承诺书信未出现在 Ivey 合编本。,,buffett-partnership-1967-month-11,1,source-url-missing|local-original-language-base-missing,1259,46670f251e782c98c18104ea800070e4aa40378b574c15fb89fbd6386c63eef3
buffett,buffett-volume,1967,partnership-letter,1967 年度致合伙人信,content/partnership/partnership_1967-annual-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 115—119；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1967-annual,1,institutional-compilation-not-original-scan,5768,25bfcc0fe272ed195fc0b2202e43baed89d25158cffa86a64921bea6bcd99cb3
buffett,buffett-volume,1967,partnership-letter,1967 年 年中致合伙人信,content/partnership/partnership_1967-interim-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 108—110；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1967-interim,1,institutional-compilation-not-original-scan,3502,627eb6b1f1ff686dec417cbe90bd6405294644663ade4d14b32cbddfd58e393e
buffett,buffett-volume,1968,partnership-letter,1968 年 11月致合伙人信,content/partnership/partnership_1968-11月-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-original-source-added,no-local-original-language-base,,1968 年 11 月承诺书信未出现在 Ivey 合编本。,,buffett-partnership-1968-month-11,1,source-url-missing|local-original-language-base-missing,1297,04053107c07431e7abc92af4ca51424a96929959fb144f3603ef5b42b1c15409
buffett,buffett-volume,1968,partnership-letter,1968 年度致合伙人信,content/partnership/partnership_1968-annual-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 123—128；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1968-annual,1,institutional-compilation-not-original-scan,7595,c06e5ed6decc5ec2bf88cc58c93c2c60d5b6a7b5d4289ada720b197857da0f2b
buffett,buffett-volume,1968,partnership-letter,1968 年 年中致合伙人信,content/partnership/partnership_1968-interim-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 120—122；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1968-interim,1,institutional-compilation-not-original-scan,4081,9083aec05e034e332111bbba49aa378442c24e6389745e81221930eb04fa5f48
buffett,buffett-volume,1969,partnership-letter,1969 年 10月致合伙人信,content/partnership/partnership_1969-10月-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 132—136；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1969-month-10,1,institutional-compilation-not-original-scan,5732,9b9bdd47ae7a81b692da9513b5a9542d3ed067a0759510cb0a7391391f92085d
